grid_lat,grid_lon,hour,day_of_week,crash_count,avg_severity,total_injured,total_killed
10200,-18486,7,5,2,1.5,3.0,0.0
10200,-18486,7,6,1,2.0,2.0,0.0
10200,-18486,8,0,8,0.0,0.0,0.0
10200,-18486,8,1,4,0.75,3.0,0.0
10200,-18486,8,2,9,0.3333333333333333,3.0,0.0
10200,-18486,8,3,6,0.5,3.0,0.0
10200,-18486,8,4,6,0.0,0.0,0.0
10200,-18486,8,5,3,0.3333333333333333,1.0,0.0
10200,-18486,8,6,1,0.0,0.0,0.0
10200,-18486,9,0,3,0.0,0.0,0.0
10200,-18486,9,1,11,0.09090909090909091,1.0,0.0
10200,-18486,9,2,3,0.3333333333333333,1.0,0.0
10200,-18486,9,3,11,0.2727272727272727,3.0,0.0
10200,-18486,9,4,7,0.2857142857142857,2.0,0.0
10200,-18486,9,5,1,0.0,0.0,0.0
10200,-18486,9,6,1,0.0,0.0,0.0
10200,-18486,10,0,6,0.0,0.0,0.0
10200,-18486,10,1,5,0.2,1.0,0.0
10200,-18486,10,2,9,0.3333333333333333,3.0,0.0
10200,-18486,10,3,4,0.25,1.0,0.0
10200,-18486,10,4,5,0.0,0.0,0.0
10200,-18486,10,5,1,0.0,0.0,0.0
10200,-18486,10,6,1,0.0,0.0,0.0
10200,-18486,11,0,6,0.3333333333333333,2.0,0.0
10200,-18486,11,1,5,0.4,2.0,0.0
10200,-18486,11,2,6,0.6666666666666666,4.0,0.0
10200,-18486,11,3,7,0.2857142857142857,2.0,0.0
10200,-18486,11,4,2,0.0,0.0,0.0
10200,-18486,11,5,3,1.3333333333333333,4.0,0.0
10200,-18486,11,6,3,0.3333333333333333,1.0,0.0
10200,-18486,12,0,3,0.0,0.0,0.0
10200,-18486,12,1,5,1.0,5.0,0.0
10200,-18486,12,2,2,0.5,1.0,0.0
10200,-18486,12,3,7,0.2857142857142857,2.0,0.0
10200,-18486,12,4,5,0.0,0.0,0.0
10200,-18486,12,5,4,0.25,1.0,0.0
10200,-18486,12,6,4,0.25,1.0,0.0
10200,-18486,13,0,3,0.6666666666666666,2.0,0.0
10200,-18486,13,1,1,1.0,1.0,0.0
10200,-18486,13,2,3,0.0,0.0,0.0
10200,-18486,13,3,5,0.2,1.0,0.0
10200,-18486,13,4,4,0.5,2.0,0.0
10200,-18486,13,5,4,0.25,1.0,0.0
10200,-18486,13,6,2,0.0,0.0,0.0
10200,-18486,14,0,6,0.3333333333333333,2.0,0.0
10200,-18486,14,1,4,0.25,1.0,0.0
10200,-18486,14,2,4,0.25,1.0,0.0
10200,-18486,14,3,5,0.4,2.0,0.0
10200,-18486,14,4,3,0.0,0.0,0.0
10200,-18486,14,5,6,0.0,0.0,0.0
10200,-18486,14,6,4,0.0,0.0,0.0
10200,-18486,15,0,8,0.25,2.0,0.0
10200,-18486,15,1,7,0.14285714285714285,1.0,0.0
10200,-18486,15,2,2,0.0,0.0,0.0
10200,-18486,15,3,6,0.5,3.0,0.0
10200,-18486,15,4,4,0.25,1.0,0.0
10200,-18486,15,5,1,0.0,0.0,0.0
10200,-18486,15,6,8,0.5,4.0,0.0
10200,-18486,16,0,7,0.42857142857142855,3.0,0.0
10200,-18486,16,1,2,0.0,0.0,0.0
10200,-18486,16,2,3,0.6666666666666666,2.0,0.0
10200,-18486,16,3,9,0.2222222222222222,2.0,0.0
10200,-18486,16,4,7,0.14285714285714285,1.0,0.0
10200,-18486,16,5,2,0.5,1.0,0.0
10200,-18486,16,6,7,0.0,0.0,0.0
10200,-18486,17,0,9,0.0,0.0,0.0
10200,-18486,17,1,5,0.4,2.0,0.0
10200,-18486,17,2,5,0.0,0.0,0.0
10200,-18486,17,3,3,0.3333333333333333,1.0,0.0
10200,-18486,17,4,6,0.3333333333333333,2.0,0.0
10200,-18486,17,5,6,0.3333333333333333,2.0,0.0
10200,-18486,17,6,4,0.5,2.0,0.0
10200,-18486,18,0,6,0.16666666666666666,1.0,0.0
10200,-18486,18,1,6,0.5,3.0,0.0
10200,-18486,18,2,8,0.125,1.0,0.0
10200,-18486,18,3,4,0.25,1.0,0.0
10200,-18486,18,4,4,0.5,2.0,0.0
10200,-18486,18,5,7,0.42857142857142855,3.0,0.0
10200,-18486,18,6,5,0.2,1.0,0.0
10200,-18486,19,0,5,0.8,4.0,0.0
10200,-18486,19,1,5,0.6,3.0,0.0
10200,-18486,19,2,4,0.25,1.0,0.0
10200,-18486,19,3,4,0.25,1.0,0.0
10200,-18486,19,4,3,0.6666666666666666,2.0,0.0
10200,-18486,19,5,3,0.3333333333333333,1.0,0.0
10200,-18486,19,6,5,0.0,0.0,0.0
10200,-18486,20,0,2,1.0,2.0,0.0
10200,-18486,20,1,3,0.6666666666666666,2.0,0.0
10200,-18486,20,2,6,0.16666666666666666,1.0,0.0
10200,-18486,20,3,2,0.5,1.0,0.0
10200,-18486,20,4,5,0.6,3.0,0.0
10200,-18486,20,5,5,0.2,1.0,0.0
10200,-18486,20,6,2,0.0,0.0,0.0
10200,-18486,21,0,3,1.0,3.0,0.0
10200,-18486,21,1,8,0.25,2.0,0.0
10200,-18486,21,2,2,0.0,0.0,0.0
10200,-18486,21,3,3,0.3333333333333333,1.0,0.0
10200,-18486,21,4,3,1.0,3.0,0.0
10200,-18486,21,5,3,0.0,0.0,0.0
10200,-18486,21,6,4,1.25,5.0,0.0
10200,-18486,22,0,2,0.5,1.0,0.0
10200,-18486,22,2,6,0.6666666666666666,4.0,0.0
10200,-18486,22,3,4,0.25,1.0,0.0
10200,-18486,22,4,2,1.0,2.0,0.0
10200,-18486,22,5,1,0.0,0.0,0.0
10200,-18486,23,0,1,0.0,0.0,0.0
10200,-18486,23,1,2,0.0,0.0,0.0
10200,-18486,23,2,3,0.6666666666666666,2.0,0.0
10200,-18486,23,3,2,0.5,1.0,0.0
10200,-18486,23,4,1,0.0,0.0,0.0
10200,-18486,23,5,4,0.5,2.0,0.0
10200,-18486,23,6,1,0.0,0.0,0.0
10200,-18485,0,0,1,0.0,0.0,0.0
10200,-18485,0,1,3,0.0,0.0,0.0
10200,-18485,0,2,2,0.0,0.0,0.0
10200,-18485,0,3,2,0.0,0.0,0.0
10200,-18485,0,4,3,0.6666666666666666,2.0,0.0
10200,-18485,0,5,3,0.0,0.0,0.0
10200,-18485,0,6,9,0.6666666666666666,6.0,0.0
10200,-18485,1,1,1,2.0,2.0,0.0
10200,-18485,1,2,3,0.3333333333333333,1.0,0.0
10200,-18485,1,3,3,0.3333333333333333,1.0,0.0
10200,-18485,1,4,5,0.2,1.0,0.0
10200,-18485,1,5,3,0.0,0.0,0.0
10200,-18485,1,6,2,0.5,1.0,0.0
10200,-18485,2,0,1,1.0,1.0,0.0
10200,-18485,2,1,2,0.5,1.0,0.0
10200,-18485,2,2,2,0.5,1.0,0.0
10200,-18485,2,3,1,0.0,0.0,0.0
10200,-18485,2,4,2,0.5,1.0,0.0
10200,-18485,2,5,3,0.3333333333333333,1.0,0.0
10200,-18485,2,6,3,0.0,0.0,0.0
10200,-18485,3,0,1,1.0,1.0,0.0
10200,-18485,3,3,1,0.0,0.0,0.0
10200,-18485,3,4,1,0.0,0.0,0.0
10200,-18485,3,5,1,0.0,0.0,0.0
10200,-18485,3,6,3,1.6666666666666667,5.0,0.0
10200,-18485,4,1,2,0.0,0.0,0.0
10200,-18485,4,2,1,0.0,0.0,0.0
10200,-18485,4,3,1,1.0,1.0,0.0
10200,-18485,4,5,2,0.0,0.0,0.0
10200,-18485,4,6,2,0.0,0.0,0.0
10200,-18485,5,0,1,0.0,0.0,0.0
10200,-18485,5,2,1,0.0,0.0,0.0
10200,-18485,5,3,2,0.0,0.0,0.0
10200,-18485,5,4,3,0.6666666666666666,2.0,0.0
10200,-18485,5,5,2,0.5,1.0,0.0
10200,-18485,5,6,1,0.0,0.0,0.0
10200,-18485,6,0,3,0.0,0.0,0.0
10200,-18485,6,1,4,0.25,1.0,0.0
10200,-18485,6,2,3,0.3333333333333333,1.0,0.0
10200,-18485,6,3,8,0.625,5.0,0.0
10200,-18485,6,5,3,0.0,0.0,0.0
10200,-18485,6,6,2,0.0,0.0,0.0
10200,-18485,7,0,4,0.25,1.0,0.0
10200,-18485,7,1,6,0.3333333333333333,2.0,0.0
10200,-18485,7,2,6,0.0,0.0,0.0
10200,-18485,7,3,3,0.6666666666666666,2.0,0.0
10200,-18485,7,4,2,0.0,0.0,0.0
10200,-18485,7,5,2,0.0,0.0,0.0
10200,-18485,7,6,2,2.0,4.0,0.0
10200,-18485,8,0,8,0.125,1.0,0.0
10200,-18485,8,1,5,0.8,4.0,0.0
10200,-18485,8,2,6,0.6666666666666666,4.0,0.0
10200,-18485,8,3,9,0.2222222222222222,2.0,0.0
10200,-18485,8,4,8,0.5,4.0,0.0
10200,-18485,8,5,3,0.0,0.0,0.0
10200,-18485,8,6,1,0.0,0.0,0.0
10200,-18485,9,0,6,0.5,3.0,0.0
10200,-18485,9,1,5,0.2,1.0,0.0
10200,-18485,9,2,12,0.4166666666666667,5.0,0.0
10200,-18485,9,3,8,0.5,4.0,0.0
10200,-18485,9,4,9,0.1111111111111111,1.0,0.0
10200,-18485,9,5,4,0.25,1.0,0.0
10200,-18485,9,6,2,0.5,1.0,0.0
10200,-18485,10,0,10,0.7,7.0,0.0
10200,-18485,10,1,5,0.2,1.0,0.0
10200,-18485,10,2,10,0.6,6.0,0.0
10200,-18485,10,3,9,0.3333333333333333,3.0,0.0
10200,-18485,10,4,7,0.42857142857142855,3.0,0.0
10200,-18485,10,5,3,0.0,0.0,0.0
10200,-18485,10,6,5,0.8,4.0,0.0
10200,-18485,11,0,9,0.1111111111111111,1.0,0.0
10200,-18485,11,1,11,0.18181818181818182,2.0,0.0
10200,-18485,11,2,10,0.5,5.0,0.0
10200,-18485,11,3,7,0.0,0.0,0.0
10200,-18485,11,4,7,0.7142857142857143,5.0,0.0
10200,-18485,11,5,2,0.5,1.0,0.0
10200,-18485,11,6,4,0.25,1.0,0.0
10200,-18485,12,0,5,0.2,1.0,0.0
10200,-18485,12,1,7,0.42857142857142855,3.0,0.0
10200,-18485,12,2,9,0.6666666666666666,6.0,0.0
10200,-18485,12,3,11,0.6363636363636364,7.0,0.0
10200,-18485,12,4,12,0.16666666666666666,2.0,0.0
10200,-18485,12,5,10,0.6,6.0,0.0
10200,-18485,12,6,7,0.2857142857142857,2.0,0.0
10200,-18485,13,0,14,0.21428571428571427,3.0,0.0
10200,-18485,13,1,13,0.15384615384615385,2.0,0.0
10200,-18485,13,2,7,0.5714285714285714,4.0,0.0
10200,-18485,13,3,9,0.6666666666666666,6.0,0.0
10200,-18485,13,4,12,0.3333333333333333,4.0,0.0
10200,-18485,13,5,4,0.75,3.0,0.0
10200,-18485,13,6,5,1.4,7.0,0.0
10200,-18485,14,0,9,0.0,0.0,0.0
10200,-18485,14,1,12,0.3333333333333333,4.0,0.0
10200,-18485,14,2,10,0.5,5.0,0.0
10200,-18485,14,3,8,1.25,10.0,0.0
10200,-18485,14,4,7,0.14285714285714285,1.0,0.0
10200,-18485,14,5,7,1.8571428571428572,13.0,0.0
10200,-18485,14,6,6,1.5,9.0,0.0
10200,-18485,15,0,13,0.6153846153846154,8.0,0.0
10200,-18485,15,1,14,0.14285714285714285,2.0,0.0
10200,-18485,15,2,6,0.16666666666666666,1.0,0.0
10200,-18485,15,3,6,0.6666666666666666,4.0,0.0
10200,-18485,15,4,13,0.3076923076923077,4.0,0.0
10200,-18485,15,5,4,0.5,2.0,0.0
10200,-18485,15,6,3,0.0,0.0,0.0
10200,-18485,16,0,12,0.25,3.0,0.0
10200,-18485,16,1,14,0.07142857142857142,1.0,0.0
10200,-18485,16,2,7,0.14285714285714285,1.0,0.0
10200,-18485,16,3,13,0.38461538461538464,5.0,0.0
10200,-18485,16,4,15,0.5333333333333333,8.0,0.0
10200,-18485,16,5,6,0.5,3.0,0.0
10200,-18485,16,6,5,0.0,0.0,0.0
10200,-18485,17,0,13,0.38461538461538464,5.0,0.0
10200,-18485,17,1,11,0.45454545454545453,5.0,0.0
10200,-18485,17,2,2,0.5,1.0,0.0
10200,-18485,17,3,8,0.625,5.0,0.0
10200,-18485,17,4,6,0.6666666666666666,4.0,0.0
10200,-18485,17,5,3,0.6666666666666666,2.0,0.0
10200,-18485,17,6,8,0.25,2.0,0.0
10200,-18485,18,0,7,0.14285714285714285,1.0,0.0
10200,-18485,18,1,8,0.25,2.0,0.0
10200,-18485,18,2,5,0.6,3.0,0.0
10200,-18485,18,3,8,0.375,3.0,0.0
10200,-18485,18,4,9,0.3333333333333333,3.0,0.0
10200,-18485,18,5,12,0.9166666666666666,11.0,0.0
10200,-18485,18,6,3,1.0,3.0,0.0
10200,-18485,19,0,3,0.0,0.0,0.0
10200,-18485,19,1,5,0.4,2.0,0.0
10200,-18485,19,2,7,0.42857142857142855,3.0,0.0
10200,-18485,19,3,4,0.0,0.0,0.0
10200,-18485,19,4,7,1.0,7.0,0.0
10200,-18485,19,5,7,0.2857142857142857,2.0,0.0
10200,-18485,19,6,4,2.0,8.0,0.0
10200,-18485,20,0,5,0.2,1.0,0.0
10200,-18485,20,1,1,1.0,1.0,0.0
10200,-18485,20,2,4,0.0,0.0,0.0
10200,-18485,20,3,3,0.0,0.0,0.0
10200,-18485,20,4,4,0.25,1.0,0.0
10200,-18485,20,5,4,0.75,3.0,0.0
10200,-18485,20,6,2,0.0,0.0,0.0
10200,-18485,21,0,4,1.25,5.0,0.0
10200,-18485,21,1,6,0.6666666666666666,4.0,0.0
10200,-18485,21,2,4,0.75,3.0,0.0
10200,-18485,21,3,4,1.0,4.0,0.0
10200,-18485,21,4,2,0.5,1.0,0.0
10200,-18485,21,5,8,0.75,6.0,0.0
10200,-18485,21,6,5,1.0,5.0,0.0
10200,-18485,22,0,4,0.75,3.0,0.0
10200,-18485,22,1,2,0.0,0.0,0.0
10200,-18485,22,2,5,0.0,0.0,0.0
10200,-18485,22,3,2,0.5,1.0,0.0
10200,-18485,22,4,3,0.3333333333333333,1.0,0.0
10200,-18485,22,5,4,0.5,2.0,0.0
10200,-18485,22,6,5,0.8,4.0,0.0
10200,-18485,23,0,2,0.0,0.0,0.0
10200,-18485,23,1,5,0.6,3.0,0.0
10200,-18485,23,2,4,0.25,1.0,0.0
10200,-18485,23,3,1,0.0,0.0,0.0
10200,-18485,23,4,2,0.0,0.0,0.0
10200,-18485,23,5,1,1.0,1.0,0.0
10200,-18485,23,6,4,0.75,3.0,0.0
10200,-18484,0,0,5,0.2,1.0,0.0
10200,-18484,0,1,5,0.4,2.0,0.0
10200,-18484,0,2,4,0.0,0.0,0.0
10200,-18484,0,3,9,0.0,0.0,0.0
10200,-18484,0,4,7,0.2857142857142857,2.0,0.0
10200,-18484,0,5,6,0.8333333333333334,5.0,0.0
10200,-18484,0,6,7,0.8571428571428571,6.0,0.0
10200,-18484,1,0,1,1.0,1.0,0.0
10200,-18484,1,1,2,0.5,1.0,0.0
10200,-18484,1,2,3,0.6666666666666666,2.0,0.0
10200,-18484,1,3,4,0.25,1.0,0.0
10200,-18484,1,5,2,0.5,1.0,0.0
10200,-18484,1,6,3,0.6666666666666666,2.0,0.0
10200,-18484,2,2,2,0.5,1.0,0.0
10200,-18484,2,3,1,0.0,0.0,0.0
10200,-18484,2,5,3,0.6666666666666666,2.0,0.0
10200,-18484,2,6,2,0.5,1.0,0.0
10200,-18484,3,0,1,0.0,0.0,0.0
10200,-18484,3,1,3,0.3333333333333333,1.0,0.0
10200,-18484,3,5,5,0.6,3.0,0.0
10200,-18484,3,6,3,0.0,0.0,0.0
10200,-18484,4,0,1,1.0,1.0,0.0
10200,-18484,4,1,1,0.0,0.0,0.0
10200,-18484,4,6,3,0.3333333333333333,1.0,0.0
10200,-18484,5,0,2,0.0,0.0,0.0
10200,-18484,5,2,1,0.0,0.0,0.0
10200,-18484,5,3,2,0.0,0.0,0.0
10200,-18484,5,4,2,1.0,2.0,0.0
10200,-18484,5,5,4,0.0,0.0,0.0
10200,-18484,5,6,3,0.0,0.0,0.0
10200,-18484,6,0,7,0.14285714285714285,1.0,0.0
10200,-18484,6,1,5,0.4,2.0,0.0
10200,-18484,6,2,5,0.4,2.0,0.0
10200,-18484,6,3,5,0.0,0.0,0.0
10200,-18484,6,4,2,0.0,0.0,0.0
10200,-18484,6,5,5,0.2,1.0,0.0
10200,-18484,6,6,1,0.0,0.0,0.0
10200,-18484,7,0,6,0.0,0.0,0.0
10200,-18484,7,1,6,0.16666666666666666,1.0,0.0
10200,-18484,7,2,7,0.42857142857142855,3.0,0.0
10200,-18484,7,3,6,0.6666666666666666,4.0,0.0
10200,-18484,7,4,4,0.0,0.0,0.0
10200,-18484,7,5,4,0.25,1.0,0.0
10200,-18484,7,6,4,0.0,0.0,0.0
10200,-18484,8,0,9,0.1111111111111111,1.0,0.0
10200,-18484,8,1,16,0.1875,3.0,0.0
10200,-18484,8,2,17,0.058823529411764705,1.0,0.0
10200,-18484,8,3,14,0.7142857142857143,5.0,1.0
10200,-18484,8,4,18,0.2222222222222222,4.0,0.0
10200,-18484,8,5,8,0.0,0.0,0.0
10200,-18484,8,6,1,1.0,1.0,0.0
10200,-18484,9,0,15,0.2,3.0,0.0
10200,-18484,9,1,9,0.1111111111111111,1.0,0.0
10200,-18484,9,2,7,0.2857142857142857,2.0,0.0
10200,-18484,9,3,10,0.4,4.0,0.0
10200,-18484,9,4,12,0.25,3.0,0.0
10200,-18484,9,5,6,0.16666666666666666,1.0,0.0
10200,-18484,9,6,3,0.0,0.0,0.0
10200,-18484,10,0,6,0.16666666666666666,1.0,0.0
10200,-18484,10,1,12,0.16666666666666666,2.0,0.0
10200,-18484,10,2,15,0.4,6.0,0.0
10200,-18484,10,3,6,0.3333333333333333,2.0,0.0
10200,-18484,10,4,9,0.0,0.0,0.0
10200,-18484,10,5,7,0.5714285714285714,4.0,0.0
10200,-18484,10,6,3,0.0,0.0,0.0
10200,-18484,11,0,23,0.43478260869565216,10.0,0.0
10200,-18484,11,1,6,0.0,0.0,0.0
10200,-18484,11,2,9,0.4444444444444444,4.0,0.0
10200,-18484,11,3,10,0.6,6.0,0.0
10200,-18484,11,4,13,0.38461538461538464,5.0,0.0
10200,-18484,11,5,9,0.4444444444444444,4.0,0.0
10200,-18484,11,6,4,0.25,1.0,0.0
10200,-18484,12,0,16,0.375,6.0,0.0
10200,-18484,12,1,16,0.125,2.0,0.0
10200,-18484,12,2,6,0.5,3.0,0.0
10200,-18484,12,3,11,0.09090909090909091,1.0,0.0
10200,-18484,12,4,19,0.2631578947368421,5.0,0.0
10200,-18484,12,5,7,0.2857142857142857,2.0,0.0
10200,-18484,12,6,3,0.3333333333333333,1.0,0.0
10200,-18484,13,0,23,0.43478260869565216,10.0,0.0
10200,-18484,13,1,18,0.2222222222222222,4.0,0.0
10200,-18484,13,2,9,0.3333333333333333,3.0,0.0
10200,-18484,13,3,18,0.2222222222222222,4.0,0.0
10200,-18484,13,4,18,0.2222222222222222,4.0,0.0
10200,-18484,13,5,9,0.1111111111111111,1.0,0.0
10200,-18484,13,6,9,0.6666666666666666,6.0,0.0
10200,-18484,14,0,15,0.2,3.0,0.0
10200,-18484,14,1,21,0.14285714285714285,3.0,0.0
10200,-18484,14,2,10,0.2,2.0,0.0
10200,-18484,14,3,8,0.25,2.0,0.0
10200,-18484,14,4,16,0.25,4.0,0.0
10200,-18484,14,5,12,0.16666666666666666,2.0,0.0
10200,-18484,14,6,10,0.2,2.0,0.0
10200,-18484,15,0,15,0.3333333333333333,5.0,0.0
10200,-18484,15,1,16,0.1875,3.0,0.0
10200,-18484,15,2,9,0.2222222222222222,2.0,0.0
10200,-18484,15,3,10,0.5,5.0,0.0
10200,-18484,15,4,9,0.0,0.0,0.0
10200,-18484,15,5,9,0.6666666666666666,6.0,0.0
10200,-18484,15,6,8,0.375,3.0,0.0
10200,-18484,16,0,11,0.45454545454545453,5.0,0.0
10200,-18484,16,1,27,0.25925925925925924,7.0,0.0
10200,-18484,16,2,21,0.23809523809523808,5.0,0.0
10200,-18484,16,3,24,0.16666666666666666,4.0,0.0
10200,-18484,16,4,27,0.18518518518518517,5.0,0.0
10200,-18484,16,5,8,0.5,4.0,0.0
10200,-18484,16,6,7,0.2857142857142857,2.0,0.0
10200,-18484,17,0,12,0.25,3.0,0.0
10200,-18484,17,1,17,0.5294117647058824,9.0,0.0
10200,-18484,17,2,20,0.35,7.0,0.0
10200,-18484,17,3,29,0.3103448275862069,9.0,0.0
10200,-18484,17,4,17,0.29411764705882354,5.0,0.0
10200,-18484,17,5,7,0.0,0.0,0.0
10200,-18484,17,6,5,0.4,2.0,0.0
10200,-18484,18,0,6,0.3333333333333333,2.0,0.0
10200,-18484,18,1,13,0.15384615384615385,2.0,0.0
10200,-18484,18,2,17,0.23529411764705882,4.0,0.0
10200,-18484,18,3,22,0.4090909090909091,9.0,0.0
10200,-18484,18,4,15,0.06666666666666667,1.0,0.0
10200,-18484,18,5,10,0.2,2.0,0.0
10200,-18484,18,6,10,0.2,2.0,0.0
10200,-18484,19,0,4,0.5,2.0,0.0
10200,-18484,19,1,10,0.3,3.0,0.0
10200,-18484,19,2,16,0.375,1.0,1.0
10200,-18484,19,3,16,0.4375,7.0,0.0
10200,-18484,19,4,9,0.3333333333333333,3.0,0.0
10200,-18484,19,5,4,0.25,1.0,0.0
10200,-18484,19,6,5,0.2,1.0,0.0
10200,-18484,20,0,6,0.6666666666666666,4.0,0.0
10200,-18484,20,1,3,0.6666666666666666,2.0,0.0
10200,-18484,20,2,7,0.2857142857142857,2.0,0.0
10200,-18484,20,3,8,0.375,3.0,0.0
10200,-18484,20,4,8,0.75,6.0,0.0
10200,-18484,20,5,10,0.2,2.0,0.0
10200,-18484,20,6,8,0.125,1.0,0.0
10200,-18484,21,0,6,0.3333333333333333,2.0,0.0
10200,-18484,21,1,4,0.0,0.0,0.0
10200,-18484,21,2,6,0.3333333333333333,2.0,0.0
10200,-18484,21,3,4,0.0,0.0,0.0
10200,-18484,21,4,11,0.2727272727272727,3.0,0.0
10200,-18484,21,5,6,0.16666666666666666,1.0,0.0
10200,-18484,21,6,5,0.2,1.0,0.0
10200,-18484,22,0,6,0.3333333333333333,2.0,0.0
10200,-18484,22,1,4,0.25,1.0,0.0
10200,-18484,22,2,4,0.5,2.0,0.0
10200,-18484,22,3,4,0.0,0.0,0.0
10200,-18484,22,4,6,0.5,3.0,0.0
10200,-18484,22,5,8,0.125,1.0,0.0
10200,-18484,22,6,3,0.0,0.0,0.0
10200,-18484,23,0,2,0.0,0.0,0.0
10200,-18484,23,1,3,0.6666666666666666,2.0,0.0
10200,-18484,23,2,10,0.2,2.0,0.0
10200,-18484,23,3,6,0.6666666666666666,4.0,0.0
10200,-18484,23,4,4,0.5,2.0,0.0
10200,-18484,23,5,6,0.0,0.0,0.0
10200,-18483,0,0,2,0.5,1.0,0.0
10200,-18483,0,1,7,0.2857142857142857,2.0,0.0
10200,-18483,0,2,6,0.0,0.0,0.0
10200,-18483,0,3,10,0.6,6.0,0.0
10200,-18483,0,4,6,0.16666666666666666,1.0,0.0
10200,-18483,0,5,8,0.625,5.0,0.0
10200,-18483,0,6,10,0.8,8.0,0.0
10200,-18483,1,1,1,0.0,0.0,0.0
10200,-18483,1,2,2,0.0,0.0,0.0
10200,-18483,1,3,1,0.0,0.0,0.0
10200,-18483,1,4,1,1.0,1.0,0.0
10200,-18483,1,5,2,0.0,0.0,0.0
10200,-18483,1,6,6,0.16666666666666666,1.0,0.0
10200,-18483,2,0,2,1.0,2.0,0.0
10200,-18483,2,1,2,0.0,0.0,0.0
10200,-18483,2,2,1,0.0,0.0,0.0
10200,-18483,2,3,1,0.0,0.0,0.0
10200,-18483,2,4,3,0.0,0.0,0.0
10200,-18483,2,5,1,0.0,0.0,0.0
10200,-18483,2,6,7,0.14285714285714285,1.0,0.0
10200,-18483,3,0,1,0.0,0.0,0.0
10200,-18483,3,1,2,2.0,4.0,0.0
10200,-18483,3,2,3,0.6666666666666666,2.0,0.0
10200,-18483,3,3,3,0.3333333333333333,1.0,0.0
10200,-18483,3,4,2,0.0,0.0,0.0
10200,-18483,3,5,9,0.5555555555555556,5.0,0.0
10200,-18483,3,6,4,0.75,3.0,0.0
10200,-18483,4,0,1,0.0,0.0,0.0
10200,-18483,4,1,3,0.3333333333333333,1.0,0.0
10200,-18483,4,2,4,0.5,2.0,0.0
10200,-18483,4,3,2,0.5,1.0,0.0
10200,-18483,4,4,1,0.0,0.0,0.0
10200,-18483,4,5,3,0.3333333333333333,1.0,0.0
10200,-18483,4,6,4,0.25,1.0,0.0
10200,-18483,5,0,5,0.8,4.0,0.0
10200,-18483,5,1,2,0.0,0.0,0.0
10200,-18483,5,2,5,0.6,3.0,0.0
10200,-18483,5,3,3,0.0,0.0,0.0
10200,-18483,5,4,1,0.0,0.0,0.0
10200,-18483,5,5,2,0.5,1.0,0.0
10200,-18483,5,6,2,0.5,1.0,0.0
10200,-18483,6,0,15,0.06666666666666667,1.0,0.0
10200,-18483,6,1,16,0.3125,5.0,0.0
10200,-18483,6,2,10,0.4,4.0,0.0
10200,-18483,6,3,8,0.25,2.0,0.0
10200,-18483,6,4,8,0.25,2.0,0.0
10200,-18483,6,5,8,0.125,1.0,0.0
10200,-18483,6,6,1,0.0,0.0,0.0
10200,-18483,7,0,14,0.21428571428571427,3.0,0.0
10200,-18483,7,1,8,0.0,0.0,0.0
10200,-18483,7,2,14,0.07142857142857142,1.0,0.0
10200,-18483,7,3,13,0.3076923076923077,4.0,0.0
10200,-18483,7,4,17,0.058823529411764705,1.0,0.0
10200,-18483,7,5,6,0.8333333333333334,5.0,0.0
10200,-18483,7,6,1,0.0,0.0,0.0
10200,-18483,8,0,21,0.3333333333333333,7.0,0.0
10200,-18483,8,1,39,0.20512820512820512,8.0,0.0
10200,-18483,8,2,21,0.47619047619047616,10.0,0.0
10200,-18483,8,3,17,0.11764705882352941,2.0,0.0
10200,-18483,8,4,22,0.22727272727272727,5.0,0.0
10200,-18483,8,5,13,0.0,0.0,0.0
10200,-18483,8,6,7,0.7142857142857143,5.0,0.0
10200,-18483,9,0,9,0.1111111111111111,1.0,0.0
10200,-18483,9,1,22,0.22727272727272727,5.0,0.0
10200,-18483,9,2,17,0.23529411764705882,4.0,0.0
10200,-18483,9,3,21,0.2857142857142857,6.0,0.0
10200,-18483,9,4,20,0.3,6.0,0.0
10200,-18483,9,5,9,0.1111111111111111,1.0,0.0
10200,-18483,9,6,6,0.3333333333333333,2.0,0.0
10200,-18483,10,0,12,0.4166666666666667,5.0,0.0
10200,-18483,10,1,20,0.2,4.0,0.0
10200,-18483,10,2,12,0.08333333333333333,1.0,0.0
10200,-18483,10,3,16,0.3125,5.0,0.0
10200,-18483,10,4,12,0.4166666666666667,5.0,0.0
10200,-18483,10,5,12,0.3333333333333333,4.0,0.0
10200,-18483,10,6,4,0.5,2.0,0.0
10200,-18483,11,0,19,0.15789473684210525,3.0,0.0
10200,-18483,11,1,10,0.1,1.0,0.0
10200,-18483,11,2,15,0.13333333333333333,2.0,0.0
10200,-18483,11,3,15,0.4,6.0,0.0
10200,-18483,11,4,18,0.2777777777777778,5.0,0.0
10200,-18483,11,5,9,0.2222222222222222,2.0,0.0
10200,-18483,11,6,4,0.0,0.0,0.0
10200,-18483,12,0,9,0.0,0.0,0.0
10200,-18483,12,1,16,0.3125,5.0,0.0
10200,-18483,12,2,13,0.15384615384615385,2.0,0.0
10200,-18483,12,3,17,0.23529411764705882,4.0,0.0
10200,-18483,12,4,16,0.4375,7.0,0.0
10200,-18483,12,5,8,0.5,4.0,0.0
10200,-18483,12,6,7,0.2857142857142857,2.0,0.0
10200,-18483,13,0,11,0.45454545454545453,5.0,0.0
